GEO_TYPE,GEO_VALUE,Measure,Measure_Short,Weighted_Average,Total_Population,Brnd_Name,Gnrc_Name,Tot_Clms,Tot_Drug_Cst,Tot_Benes
State,Minnesota,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,29.880011818011383,11414780.0,Repatha Pushtronex,Evolocumab,500,406442.76,89.0
State,Minnesota,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,29.880011818011383,11414780.0,Repatha Sureclick,Evolocumab,10445,9707973.61,2182.0
State,Minnesota,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,29.880011818011383,11414780.0,Repatha Syringe,Evolocumab,817,653286.88,190.0
State,Minnesota,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,29.880011818011383,11414780.0,Simvastatin,Simvastatin,421383,4782655.16,101370.0
State,Minnesota,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,29.880011818011383,11414780.0,Zetia,Ezetimibe,54,48956.84,14.0
State,Minnesota,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,29.880011818011383,11414780.0,Zocor,Simvastatin,32,24356.68,0.0
State,Mississippi,Arthritis among adults aged >=18 years,Arthritis,28.08566193158224,5899930.0,Ec-Naproxen,Naproxen,697,94645.58,326.0
State,Mississippi,Arthritis among adults aged >=18 years,Arthritis,28.08566193158224,5899930.0,Enbrel,Etanercept,457,3344478.64,66.0
State,Mississippi,Arthritis among adults aged >=18 years,Arthritis,28.08566193158224,5899930.0,Enbrel Mini,Etanercept,771,5350782.47,122.0
State,Mississippi,Arthritis among adults aged >=18 years,Arthritis,28.08566193158224,5899930.0,Enbrel Sureclick,Etanercept,2177,15214577.7,287.0
State,Mississippi,Arthritis among adults aged >=18 years,Arthritis,28.08566193158224,5899930.0,Humira,Adalimumab,499,3692324.7,68.0
State,Mississippi,Arthritis among adults aged >=18 years,Arthritis,28.08566193158224,5899930.0,Humira Pen,Adalimumab,1485,10429403.25,208.0
State,Mississippi,Arthritis among adults aged >=18 years,Arthritis,28.08566193158224,5899930.0,Humira(Cf),Adalimumab,361,2856835.74,56.0
State,Mississippi,Arthritis among adults aged >=18 years,Arthritis,28.08566193158224,5899930.0,Humira(Cf) Pen,Adalimumab,4757,39177580.16,607.0
State,Mississippi,Arthritis among adults aged >=18 years,Arthritis,28.08566193158224,5899930.0,Humira(Cf) Pen Crohn's-Uc-Hs,Adalimumab,43,879376.55,43.0
State,Mississippi,Arthritis among adults aged >=18 years,Arthritis,28.08566193158224,5899930.0,Humira(Cf) Pen Psor-Uv-Adol Hs,Adalimumab,21,285778.26,20.0
State,Mississippi,Arthritis among adults aged >=18 years,Arthritis,28.08566193158224,5899930.0,Ibu,Ibuprofen,3923,10247.88,1658.0
State,Mississippi,Arthritis among adults aged >=18 years,Arthritis,28.08566193158224,5899930.0,Ibuprofen,Ibuprofen,61778,570852.19,29245.0
State,Mississippi,Arthritis among adults aged >=18 years,Arthritis,28.08566193158224,5899930.0,Methylprednisolone,Methylprednisolone,70817,627842.72,56187.0
State,Mississippi,Arthritis among adults aged >=18 years,Arthritis,28.08566193158224,5899930.0,Naproxen,Naproxen,33992,357843.62,15693.0
State,Mississippi,Arthritis among adults aged >=18 years,Arthritis,28.08566193158224,5899930.0,Prednisone,Prednisone,141149,722797.02,72301.0
State,Mississippi,Arthritis among adults aged >=18 years,Arthritis,28.08566193158224,5899930.0,Rayos,Prednisone,13,58399.68,0.0
State,Mississippi,Arthritis among adults aged >=18 years,Arthritis,28.08566193158224,5899930.0,Remicade,Infliximab,210,1685500.56,44.0
State,Mississippi,Arthritis among adults aged >=18 years,Arthritis,28.08566193158224,5899930.0,Sulfasalazine,Sulfasalazine,3856,87340.42,972.0
State,Mississippi,Arthritis among adults aged >=18 years,Arthritis,28.08566193158224,5899930.0,Sulfasalazine Dr,Sulfasalazine,754,31326.29,207.0
State,Mississippi,Chronic kidney disease among adults aged >=18 years,CKD,3.413499109311466,5899930.0,Calcium Acetate,Calcium Acetate,4367,445342.92,1089.0
State,Mississippi,Chronic kidney disease among adults aged >=18 years,CKD,3.413499109311466,5899930.0,Diovan,Valsartan,123,76345.1,33.0
State,Mississippi,Chronic kidney disease among adults aged >=18 years,CKD,3.413499109311466,5899930.0,Epogen,Epoetin Alfa,60,37033.93,14.0
State,Mississippi,Chronic kidney disease among adults aged >=18 years,CKD,3.413499109311466,5899930.0,Furosemide,Furosemide,311808,1630550.58,77054.0
State,Mississippi,Chronic kidney disease among adults aged >=18 years,CKD,3.413499109311466,5899930.0,Lasix,Furosemide,86,8095.12,23.0
State,Mississippi,Chronic kidney disease among adults aged >=18 years,CKD,3.413499109311466,5899930.0,Lisinopril,Lisinopril,290887,1981642.92,70010.0
State,Mississippi,Chronic kidney disease among adults aged >=18 years,CKD,3.413499109311466,5899930.0,Phoslyra,Calcium Acetate,22,11648.37,0.0
State,Mississippi,Chronic kidney disease among adults aged >=18 years,CKD,3.413499109311466,5899930.0,Procrit,Epoetin Alfa,427,744909.87,96.0
State,Mississippi,Chronic kidney disease among adults aged >=18 years,CKD,3.413499109311466,5899930.0,Ramipril,Ramipril,15039,178811.81,3553.0
State,Mississippi,Chronic kidney disease among adults aged >=18 years,CKD,3.413499109311466,5899930.0,Spironolactone,Spironolactone,97190,1005833.54,24577.0
State,Mississippi,Chronic kidney disease among adults aged >=18 years,CKD,3.413499109311466,5899930.0,Valsartan,Valsartan,41717,1341146.57,10556.0
State,Mississippi,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,7.892978899749658,5899930.0,Budesonide,Budesonide,1191,330110.61,322.0
State,Mississippi,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,7.892978899749658,5899930.0,Budesonide Dr,Budesonide,950,186051.23,373.0
State,Mississippi,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,7.892978899749658,5899930.0,Budesonide Ec,Budesonide,570,205610.09,223.0
State,Mississippi,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,7.892978899749658,5899930.0,Budesonide Er,Budesonide,110,144927.28,32.0
State,Mississippi,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,7.892978899749658,5899930.0,Daliresp,Roflumilast,4942,2847588.45,901.0
State,Mississippi,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,7.892978899749658,5899930.0,Pulmicort Flexhaler,Budesonide,948,270241.99,451.0
State,Mississippi,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,7.892978899749658,5899930.0,Roflumilast,Roflumilast,357,120369.27,273.0
State,Mississippi,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.809985982884542,5899930.0,Brilinta,Ticagrelor,15275,9090764.77,3361.0
State,Mississippi,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.809985982884542,5899930.0,Carvedilol,Carvedilol,243566,2252217.46,54989.0
State,Mississippi,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.809985982884542,5899930.0,Coreg,Carvedilol,23,12469.21,0.0
State,Mississippi,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.809985982884542,5899930.0,Diovan,Valsartan,123,76345.1,33.0
State,Mississippi,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.809985982884542,5899930.0,Eliquis,Apixaban,185509,124548809.62,32221.0
State,Mississippi,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.809985982884542,5899930.0,Isosorbide Mononitrate,Isosorbide Mononitrate,3295,75345.8,676.0
State,Mississippi,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.809985982884542,5899930.0,Isosorbide Mononitrate Er,Isosorbide Mononitrate,62173,873383.12,14553.0
State,Mississippi,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.809985982884542,5899930.0,Lisinopril,Lisinopril,290887,1981642.92,70010.0
State,Mississippi,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.809985982884542,5899930.0,Nitro-Bid,Nitroglycerin,111,7404.6,79.0
State,Mississippi,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.809985982884542,5899930.0,Nitroglycerin,Nitroglycerin,22592,518632.55,13519.0
State,Mississippi,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.809985982884542,5899930.0,Nitroglycerin Patch,Nitroglycerin,3535,116712.25,899.0
State,Mississippi,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.809985982884542,5899930.0,Nitrostat,Nitroglycerin,67,2707.74,41.0
State,Mississippi,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.809985982884542,5899930.0,Ramipril,Ramipril,15039,178811.81,3553.0
State,Mississippi,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.809985982884542,5899930.0,Rectiv,Nitroglycerin,31,21033.24,22.0
State,Mississippi,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.809985982884542,5899930.0,Simvastatin,Simvastatin,121827,911186.04,28540.0
State,Mississippi,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.809985982884542,5899930.0,Valsartan,Valsartan,41717,1341146.57,10556.0
State,Mississippi,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.809985982884542,5899930.0,Xarelto,Rivaroxaban,65173,49667352.0,12379.0
State,Mississippi,Current asthma among adults aged >=18 years,Asthma,10.436237955365574,5899930.0,Budesonide,Budesonide,1191,330110.61,322.0
State,Mississippi,Current asthma among adults aged >=18 years,Asthma,10.436237955365574,5899930.0,Budesonide Dr,Budesonide,950,186051.23,373.0
State,Mississippi,Current asthma among adults aged >=18 years,Asthma,10.436237955365574,5899930.0,Budesonide Ec,Budesonide,570,205610.09,223.0
State,Mississippi,Current asthma among adults aged >=18 years,Asthma,10.436237955365574,5899930.0,Budesonide Er,Budesonide,110,144927.28,32.0
State,Mississippi,Current asthma among adults aged >=18 years,Asthma,10.436237955365574,5899930.0,Cromolyn Sodium,Cromolyn Sodium,390,21166.97,207.0
State,Mississippi,Current asthma among adults aged >=18 years,Asthma,10.436237955365574,5899930.0,Pulmicort Flexhaler,Budesonide,948,270241.99,451.0
State,Mississippi,Current asthma among adults aged >=18 years,Asthma,10.436237955365574,5899930.0,Zafirlukast,Zafirlukast,332,43539.8,74.0
State,Mississippi,Depression among adults aged >=18 years,Depression,21.407493122799764,5899930.0,Mirtazapine,Mirtazapine,68838,1111487.77,13216.0
State,Mississippi,Diagnosed diabetes among adults aged >=18 years,Diabetes,13.717812618115806,5899930.0,Byetta,Exenatide,176,205442.26,39.0
State,Mississippi,Diagnosed diabetes among adults aged >=18 years,Diabetes,13.717812618115806,5899930.0,Glimepiride,Glimepiride,81775,845159.75,19937.0
State,Mississippi,Diagnosed diabetes among adults aged >=18 years,Diabetes,13.717812618115806,5899930.0,Glipizide,Glipizide,40527,282759.95,10080.0
State,Mississippi,Diagnosed diabetes among adults aged >=18 years,Diabetes,13.717812618115806,5899930.0,Glipizide Er,Glipizide,22454,345686.86,5780.0
State,Mississippi,Diagnosed diabetes among adults aged >=18 years,Diabetes,13.717812618115806,5899930.0,Glipizide Xl,Glipizide,992,17328.69,367.0
State,Mississippi,Diagnosed diabetes among adults aged >=18 years,Diabetes,13.717812618115806,5899930.0,Glucotrol Xl,Glipizide,24,1134.87,0.0
State,Mississippi,Diagnosed diabetes among adults aged >=18 years,Diabetes,13.717812618115806,5899930.0,Glyburide,Glyburide,3910,71595.38,1088.0
State,Mississippi,Diagnosed diabetes among adults aged >=18 years,Diabetes,13.717812618115806,5899930.0,Jardiance,Empagliflozin,62428,59719752.87,14015.0
State,Mississippi,Diagnosed diabetes among adults aged >=18 years,Diabetes,13.717812618115806,5899930.0,Victoza 2-Pak,Liraglutide,4037,4083897.22,1112.0
State,Mississippi,Diagnosed diabetes among adults aged >=18 years,Diabetes,13.717812618115806,5899930.0,Victoza 3-Pak,Liraglutide,9384,14915359.69,2193.0
State,Mississippi,High blood pressure among adults aged >=18 years,Hypertension,42.678909020954485,5899930.0,Atenolol,Atenolol,53400,394778.53,12301.0
State,Mississippi,High blood pressure among adults aged >=18 years,Hypertension,42.678909020954485,5899930.0,Carvedilol,Carvedilol,243566,2252217.46,54989.0
State,Mississippi,High blood pressure among adults aged >=18 years,Hypertension,42.678909020954485,5899930.0,Clonidine,Clonidine,5249,767542.28,1165.0
State,Mississippi,High blood pressure among adults aged >=18 years,Hypertension,42.678909020954485,5899930.0,Coreg,Carvedilol,23,12469.21,0.0
State,Mississippi,High blood pressure among adults aged >=18 years,Hypertension,42.678909020954485,5899930.0,Diovan,Valsartan,123,76345.1,33.0
State,Mississippi,High blood pressure among adults aged >=18 years,Hypertension,42.678909020954485,5899930.0,Furosemide,Furosemide,311808,1630550.58,77054.0
State,Mississippi,High blood pressure among adults aged >=18 years,Hypertension,42.678909020954485,5899930.0,Hydrochlorothiazide,Hydrochlorothiazide,222160,952292.62,57761.0
State,Mississippi,High blood pressure among adults aged >=18 years,Hypertension,42.678909020954485,5899930.0,Lasix,Furosemide,86,8095.12,23.0
State,Mississippi,High blood pressure among adults aged >=18 years,Hypertension,42.678909020954485,5899930.0,Lisinopril,Lisinopril,290887,1981642.92,70010.0
State,Mississippi,High blood pressure among adults aged >=18 years,Hypertension,42.678909020954485,5899930.0,Nifedipine,Nifedipine,76,5883.17,30.0
State,Mississippi,High blood pressure among adults aged >=18 years,Hypertension,42.678909020954485,5899930.0,Nifedipine Er,Nifedipine,45775,2145203.78,10448.0
State,Mississippi,High blood pressure among adults aged >=18 years,Hypertension,42.678909020954485,5899930.0,Ramipril,Ramipril,15039,178811.81,3553.0
State,Mississippi,High blood pressure among adults aged >=18 years,Hypertension,42.678909020954485,5899930.0,Spironolactone,Spironolactone,97190,1005833.54,24577.0
State,Mississippi,High blood pressure among adults aged >=18 years,Hypertension,42.678909020954485,5899930.0,Valsartan,Valsartan,41717,1341146.57,10556.0
State,Mississippi,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.40476514128134,5899930.0,Ezetimibe,Ezetimibe,71334,3473065.74,18631.0
State,Mississippi,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.40476514128134,5899930.0,Fenofibrate,Fenofibrate,26257,896502.94,6343.0
State,Mississippi,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.40476514128134,5899930.0,Gemfibrozil,Gemfibrozil,10173,179919.51,2421.0
State,Mississippi,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.40476514128134,5899930.0,Lipofen,Fenofibrate,11,2937.08,0.0
State,Mississippi,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.40476514128134,5899930.0,Niacin Er,Niacin,1918,174740.13,463.0
State,Mississippi,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.40476514128134,5899930.0,Praluent Pen,Alirocumab,5672,3913799.43,949.0
State,Mississippi,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.40476514128134,5899930.0,Repatha Pushtronex,Evolocumab,344,299012.55,70.0
State,Mississippi,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.40476514128134,5899930.0,Repatha Sureclick,Evolocumab,9655,7520478.85,1727.0
State,Mississippi,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.40476514128134,5899930.0,Repatha Syringe,Evolocumab,1002,772692.1,247.0
State,Mississippi,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.40476514128134,5899930.0,Simvastatin,Simvastatin,121827,911186.04,28540.0
State,Mississippi,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.40476514128134,5899930.0,Zetia,Ezetimibe,26,22223.28,0.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Azulfidine,Sulfasalazine,18,3017.61,0.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Ec-Naproxen,Naproxen,1154,163592.37,497.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Enbrel,Etanercept,1201,9178674.03,166.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Enbrel Mini,Etanercept,801,6111945.51,121.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Enbrel Sureclick,Etanercept,3956,30237270.1,564.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Humira,Adalimumab,669,5316156.27,100.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Humira Pen,Adalimumab,2223,18410100.51,318.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Humira Pen Psor-Uveits-Adol Hs,Adalimumab,21,290259.47,12.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Humira(Cf),Adalimumab,1284,11682289.88,213.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Humira(Cf) Pen,Adalimumab,9108,82594184.26,1301.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Humira(Cf) Pen Crohn's-Uc-Hs,Adalimumab,91,1831974.8,84.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Humira(Cf) Pen Psor-Uv-Adol Hs,Adalimumab,43,581782.34,42.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Ibu,Ibuprofen,2377,6844.61,801.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Ibuprofen,Ibuprofen,93296,1171897.91,39990.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Medrol,Methylprednisolone,19,138.22,18.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Methylprednisolone,Methylprednisolone,114537,1083702.36,91035.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Naproxen,Naproxen,67812,999769.47,26159.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Prednisone,Prednisone,351105,2090939.07,170036.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Prednisone Intensol,Prednisone,23,4322.55,0.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Remicade,Infliximab,168,1214734.69,33.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Sulfasalazine,Sulfasalazine,13029,400922.05,3051.0
State,Missouri,Arthritis among adults aged >=18 years,Arthritis,26.980166603249867,12336374.0,Sulfasalazine Dr,Sulfasalazine,2672,157380.66,831.0
State,Missouri,Chronic kidney disease among adults aged >=18 years,CKD,2.9575400275640145,12336374.0,Altace,Ramipril,57,38185.35,17.0
State,Missouri,Chronic kidney disease among adults aged >=18 years,CKD,2.9575400275640145,12336374.0,Calcium Acetate,Calcium Acetate,6842,613604.14,1831.0
State,Missouri,Chronic kidney disease among adults aged >=18 years,CKD,2.9575400275640145,12336374.0,Diovan,Valsartan,274,191311.08,61.0
State,Missouri,Chronic kidney disease among adults aged >=18 years,CKD,2.9575400275640145,12336374.0,Epogen,Epoetin Alfa,107,69464.89,36.0
State,Missouri,Chronic kidney disease among adults aged >=18 years,CKD,2.9575400275640145,12336374.0,Furosemide,Furosemide,620567,3595887.78,142000.0
State,Missouri,Chronic kidney disease among adults aged >=18 years,CKD,2.9575400275640145,12336374.0,Lasix,Furosemide,115,8460.37,33.0
State,Missouri,Chronic kidney disease among adults aged >=18 years,CKD,2.9575400275640145,12336374.0,Lisinopril,Lisinopril,926083,5854039.98,216554.0
State,Missouri,Chronic kidney disease among adults aged >=18 years,CKD,2.9575400275640145,12336374.0,Phoslyra,Calcium Acetate,40,19987.49,13.0
State,Missouri,Chronic kidney disease among adults aged >=18 years,CKD,2.9575400275640145,12336374.0,Procrit,Epoetin Alfa,371,441139.77,107.0
State,Missouri,Chronic kidney disease among adults aged >=18 years,CKD,2.9575400275640145,12336374.0,Ramipril,Ramipril,30573,353498.26,7365.0
State,Missouri,Chronic kidney disease among adults aged >=18 years,CKD,2.9575400275640145,12336374.0,Spironolactone,Spironolactone,213256,2723970.71,53155.0
State,Missouri,Chronic kidney disease among adults aged >=18 years,CKD,2.9575400275640145,12336374.0,Valsartan,Valsartan,43305,1435444.24,10853.0
State,Missouri,Chronic kidney disease among adults aged >=18 years,CKD,2.9575400275640145,12336374.0,Zestril,Lisinopril,30,41329.21,0.0
State,Missouri,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,7.737075797150767,12336374.0,Budesonide,Budesonide,3472,1056109.08,751.0
State,Missouri,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,7.737075797150767,12336374.0,Budesonide Dr,Budesonide,4055,525216.37,1402.0
State,Missouri,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,7.737075797150767,12336374.0,Budesonide Ec,Budesonide,2994,992282.74,1133.0
State,Missouri,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,7.737075797150767,12336374.0,Budesonide Er,Budesonide,378,457292.81,136.0
State,Missouri,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,7.737075797150767,12336374.0,Daliresp,Roflumilast,12793,6795035.16,2157.0
State,Missouri,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,7.737075797150767,12336374.0,Pulmicort Flexhaler,Budesonide,1964,648333.43,711.0
State,Missouri,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,7.737075797150767,12336374.0,Roflumilast,Roflumilast,1178,354161.13,802.0
State,Missouri,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,7.737075797150767,12336374.0,Uceris,Budesonide,37,32642.69,19.0
State,Missouri,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.270429730810691,12336374.0,Altace,Ramipril,57,38185.35,17.0
State,Missouri,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.270429730810691,12336374.0,Brilinta,Ticagrelor,19467,11903252.42,4695.0
State,Missouri,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.270429730810691,12336374.0,Carvedilol,Carvedilol,447427,4684769.17,100428.0
State,Missouri,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.270429730810691,12336374.0,Coreg,Carvedilol,31,30470.62,0.0
State,Missouri,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.270429730810691,12336374.0,Diovan,Valsartan,274,191311.08,61.0
State,Missouri,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.270429730810691,12336374.0,Eliquis,Apixaban,469246,337480376.38,83658.0
State,Missouri,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.270429730810691,12336374.0,Isosorbide Mononitrate,Isosorbide Mononitrate,2649,71443.06,540.0
State,Missouri,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.270429730810691,12336374.0,Isosorbide Mononitrate Er,Isosorbide Mononitrate,141120,2419461.32,32283.0
State,Missouri,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.270429730810691,12336374.0,Lisinopril,Lisinopril,926083,5854039.98,216554.0
State,Missouri,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.270429730810691,12336374.0,Nitro-Bid,Nitroglycerin,321,17153.66,192.0
State,Missouri,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.270429730810691,12336374.0,Nitro-Dur,Nitroglycerin,30,45960.94,0.0
State,Missouri,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.270429730810691,12336374.0,Nitroglycerin,Nitroglycerin,53412,1057305.79,32681.0
State,Missouri,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.270429730810691,12336374.0,Nitroglycerin Patch,Nitroglycerin,3482,157464.98,944.0
State,Missouri,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.270429730810691,12336374.0,Nitrostat,Nitroglycerin,78,3548.04,52.0
State,Missouri,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.270429730810691,12336374.0,Ramipril,Ramipril,30573,353498.26,7365.0
State,Missouri,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.270429730810691,12336374.0,Rectiv,Nitroglycerin,94,67247.96,72.0
State,Missouri,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.270429730810691,12336374.0,Simvastatin,Simvastatin,343808,2558866.33,81043.0
State,Missouri,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.270429730810691,12336374.0,Valsartan,Valsartan,43305,1435444.24,10853.0
State,Missouri,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.270429730810691,12336374.0,Xarelto,Rivaroxaban,156188,123584716.17,29323.0
State,Missouri,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.270429730810691,12336374.0,Zestril,Lisinopril,30,41329.21,0.0
State,Missouri,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.270429730810691,12336374.0,Zocor,Simvastatin,13,8056.93,0.0
State,Missouri,Current asthma among adults aged >=18 years,Asthma,9.81148767863231,12336374.0,Accolate,Zafirlukast,12,3319.62,0.0
State,Missouri,Current asthma among adults aged >=18 years,Asthma,9.81148767863231,12336374.0,Budesonide,Budesonide,3472,1056109.08,751.0
State,Missouri,Current asthma among adults aged >=18 years,Asthma,9.81148767863231,12336374.0,Budesonide Dr,Budesonide,4055,525216.37,1402.0
State,Missouri,Current asthma among adults aged >=18 years,Asthma,9.81148767863231,12336374.0,Budesonide Ec,Budesonide,2994,992282.74,1133.0
State,Missouri,Current asthma among adults aged >=18 years,Asthma,9.81148767863231,12336374.0,Budesonide Er,Budesonide,378,457292.81,136.0
State,Missouri,Current asthma among adults aged >=18 years,Asthma,9.81148767863231,12336374.0,Cromolyn Sodium,Cromolyn Sodium,830,204732.24,290.0
State,Missouri,Current asthma among adults aged >=18 years,Asthma,9.81148767863231,12336374.0,Pulmicort Flexhaler,Budesonide,1964,648333.43,711.0
State,Missouri,Current asthma among adults aged >=18 years,Asthma,9.81148767863231,12336374.0,Uceris,Budesonide,37,32642.69,19.0
State,Missouri,Current asthma among adults aged >=18 years,Asthma,9.81148767863231,12336374.0,Zafirlukast,Zafirlukast,1609,210562.45,315.0
State,Missouri,Depression among adults aged >=18 years,Depression,23.708350338600304,12336374.0,Mirtazapine,Mirtazapine,197753,4126931.1,36561.0
State,Missouri,Depression among adults aged >=18 years,Depression,23.708350338600304,12336374.0,Remeron,Mirtazapine,17,7406.06,0.0
State,Missouri,Diagnosed diabetes among adults aged >=18 years,Diabetes,10.886410885402793,12336374.0,Byetta,Exenatide,594,743763.87,130.0
State,Missouri,Diagnosed diabetes among adults aged >=18 years,Diabetes,10.886410885402793,12336374.0,Glimepiride,Glimepiride,136745,1362611.97,33132.0
State,Missouri,Diagnosed diabetes among adults aged >=18 years,Diabetes,10.886410885402793,12336374.0,Glipizide,Glipizide,92399,704039.14,22099.0
State,Missouri,Diagnosed diabetes among adults aged >=18 years,Diabetes,10.886410885402793,12336374.0,Glipizide Er,Glipizide,53236,917819.44,13165.0
State,Missouri,Diagnosed diabetes among adults aged >=18 years,Diabetes,10.886410885402793,12336374.0,Glipizide Xl,Glipizide,1723,31518.82,841.0
State,Missouri,Diagnosed diabetes among adults aged >=18 years,Diabetes,10.886410885402793,12336374.0,Glucotrol Xl,Glipizide,21,1747.25,0.0
State,Missouri,Diagnosed diabetes among adults aged >=18 years,Diabetes,10.886410885402793,12336374.0,Glyburide,Glyburide,6149,136396.56,1643.0
